parcel_id,GRIDID
92154,99728
92155,58763
92156,62304
92157,57395
92158,48333
92159,48327
92160,51112
92161,62696
92162,65715
92163,95800
92164,66498
92165,56661
92166,66311
92167,62335
92168,66283
92169,80873
92170,106662
92171,56804
92172,58980
92173,66315
92174,56409
92175,57453
92176,97949
92177,90867
92178,52871
92179,57405
92180,55824
92181,63478
92182,80674
92183,103504
92184,99764
92185,58586
92186,106057
92187,60557
92188,62322
92189,92247
92190,55276
92191,61337
92192,56212
92193,105278
92194,54061
92195,57405
92196,92055
92197,49524
92198,53849
92199,103504
92200,54681
92201,60748
92202,54070
92203,60207
92204,92290
92205,66296
92206,97781
92207,98346
92208,76737
92209,69437
92210,54687
92211,51112
92212,54841
92213,98749
92214,56210
92215,99764
92216,49921
92217,64333
92218,55849
92219,98543
92220,54640
92221,61547
92222,98346
92223,54672
92224,98346
92225,57253
92226,67481
92227,56255
92228,59370
92229,100947
92230,58764
92231,98388
92232,62553
92233,99558
92234,92039
92235,74959
92236,87546
92237,65722
92238,92237
92239,49552
92240,57441
92241,84016
92242,56222
92243,51901
92244,53659
92245,64334
92246,55654
92247,97204
92248,61392
92249,61764
92250,59571
92251,95410
92252,59762
92253,109213
92254,89908
92255,57388
92256,90715
92257,51513
92258,49923
92259,80084
92260,63716
92261,60355
92262,61945
92263,49315
92264,59608
92265,91080
92266,94818
92267,109609
92268,92486
92269,61783
92270,59770
92271,57231
92272,66513
92273,59754
92274,78505
92275,95210
92276,57058
92277,57036
92278,55815
92279,107644
92280,59786
92281,98570
92282,62951
92283,103702
92284,65901
92285,94023
92286,54688
92287,57442
92288,51907
92289,92292
92290,54638
92291,62571
92292,78309
92293,51103
92294,63287
92295,63144
92296,98570
92297,48922
92298,103703
92299,53859
92300,51332
92301,70036
92302,97590
92303,100361
92304,70419
92305,108795
92306,55467
92307,59761
92308,66293
92309,65133
92310,52311
92311,63291
92312,49508
92313,100333
92314,88934
92315,60350
92316,53495
92317,58586
92318,67089
92319,53471
92320,50509
92321,103701
92322,53093
92323,89925
92324,51111
92325,108005
92326,63478
92327,93229
92328,88328
92329,54679
92330,95010
92331,63278
92332,48531
92333,75361
92334,71014
92335,59554
92336,62765
92337,64263
92338,55629
92339,57786
92340,99767
92341,58773
92342,65130
92343,62370
92344,55641
92345,94408
92346,63751
92347,96193
92348,63935
92349,61529
92350,94024
92351,82842
92352,55051
92353,95607
92354,64136
92355,66112
92356,69645
92357,98558
92358,64127
92359,95996
92360,106858
92361,52702
92362,61568
92363,56255
92364,53689
92365,90126
92366,57218
92367,63939
92368,64693
92369,64272
92370,87164
92371,59972
92372,90699
92373,59165
92374,56396
92375,67675
92376,66701
92377,93833
92378,57207
92379,98767
92380,51681
92381,66703
92382,77138
92383,58970
92384,64920
92385,48369
92386,73779
92387,69252
92388,56658
92389,62310
92390,95188
92391,48522
92392,69631
92393,54839
92394,82644
92395,95195
92396,100556
92397,99543
92398,56244
92399,73774
92400,52511
92401,54855
92402,91256
92403,56650
92404,59754
92405,61551
92406,75953
92407,59806
92408,53848
92409,66315
92410,59584
92411,57259
92412,93636
92413,66100
92414,54649
92415,106662
92416,49511
92417,49550
92418,88725
92419,97591
92420,61147
92421,99964
92422,78109
92423,58832
92424,80280
92425,100319
92426,90124
92427,91895
92428,60562
92429,55859
92430,90898
92431,61725
92432,69250
92433,60558
92434,61917
92435,48527
92436,60546
92437,57444
92438,100319
92439,74160
92440,59602
92441,58373
92442,108804
92443,86759
92444,54637
92445,54691
92446,68860
92447,66280
92448,77136
92449,59783
92450,58424
92451,93820
92452,56788
92453,88525
92454,50745
92455,57611
92456,109219
92457,74357
92458,66494
92459,97760
92460,88328
92461,67267
92462,90281
92463,108803
92464,99340
92465,61538
92466,64270
92467,91667
92468,90899
92469,52311
92470,90899
92471,90314
92472,60352
92473,65910
92474,63688
92475,80479
92476,105677
92477,56809
92478,91857
92479,95237
92480,66505
92481,59596
92482,69638
92483,59752
92484,61980
92485,53265
92486,64137
92487,88329
92488,63286
92489,78309
92490,90896
92491,49354
92492,83239
92493,50722
92494,86760
92495,57207
92496,56397
92497,54676
92498,94227
92499,105677
92500,108803
92501,62383
92502,91857
92503,98949
92504,105282
92505,109219
92506,90699
92507,90123
92508,86769
92509,66098
92510,50689
92511,91848
92512,48569
92513,64727
92514,53070
92515,61523
92516,97566
92517,101107
92518,63475
92519,52320
92520,61748
92521,62375
92522,86965
92523,94598
92524,61917
92525,103277
92526,102129
92527,51905
92528,65099
92529,65919
92530,57627
92531,65905
92532,54878
92533,76140
92534,62557
92535,63716
92536,51687
92537,51691
92538,108238
92539,91094
92540,66509
92541,56052
92542,91847
92543,97789
92544,93642
92545,76534
92546,59206
92547,66094
92548,96787
92549,54050
92550,58567
92551,101542
92552,66702
92553,74554
92554,96589
92555,68867
92556,97963
92557,94453
92558,91094
92559,97182
92560,97960
92561,62166
92562,48330
92563,56408
92564,48921
92565,59364
92566,91106
92567,63690
92568,64727
92569,93071
92570,66679
92571,48905
92572,108238
92573,95594
92574,70217
92575,58974
92576,108239
92577,57609
92578,69443
92579,54462
92580,87360
92581,61581
92582,61936
92583,62361
92584,66297
92585,104102
92586,51726
92587,102326
92588,98157
92589,61191
92590,59179
92591,53071
92592,93640
92593,97567
92594,69845
92595,91298
92596,67483
92597,55430
92598,53685
92599,102716
92600,53687
92601,74357
92602,91699
92603,53894
92604,70616
92605,76741
92606,96985
92607,62132
92608,66283
92609,50883
92610,101524
92611,51511
92612,95608
92613,55473
92614,48724
92615,63344
92616,54085
92617,76740
92618,106855
92619,50104
92620,64658
92621,77523
92622,86183
92623,64084
92624,64730
92625,60363
92626,93838
92627,93838
92628,64470
92629,97790
92630,55263
92631,56204
92632,106265
92633,103282
92634,91094
92635,91293
92636,65525
92637,102913
92638,51313
92639,62524
92640,48117
92641,86576
92642,64658
92643,56646
92644,91846
92645,59186
92646,61523
92647,65516
92648,97972
92649,107057
92650,106859
92651,59182
92652,51681
92653,87552
92654,67677
92655,50694
92656,97788
92657,62362
92658,107256
92659,76741
92660,66105
92661,54062
92662,55481
92663,77524
92664,53855
92665,57832
92666,107454
92667,63949
92668,56055
92669,93472
92670,103669
92671,98182
92672,67265
92673,61985
92674,68076
92675,90313
92676,92834
92677,52314
92678,63518
92679,55660
92680,91701
92681,96593
92682,77915
92683,65517
92684,51926
92685,64127
92686,77918
92687,59371
92688,102324
92689,76141
92690,78113
92691,52518
92692,62520
92693,54302
92694,55476
92695,55086
92696,86181
92697,59187
92698,94030
92699,76548
92700,56260
92701,95989
92702,61579
92703,55083
92704,57256
92705,59798
92706,91093
92707,55070
92708,61573
92709,95990
92710,104495
92711,93042
92712,107045
92713,52919
92714,74760
92715,101909
92716,106848
92717,62327
92718,76940
92719,48518
92720,103869
92721,62520
92722,51507
92723,60194
92724,74762
92725,57842
92726,76939
92727,63148
92728,92659
92729,62519
92730,87954
92731,96390
92732,59009
92733,69053
92734,59365
92735,94025
92736,60994
92737,63713
92738,58801
92739,57787
92740,96393
92741,62367
92742,60954
92743,58586
92744,54848
92745,95397
92746,93829
92747,65721
92748,64130
92749,62176
92750,50914
92751,62952
92752,88150
92753,108630
92754,63093
92755,69626
92756,51734
92757,59379
92758,55839
92759,102129
92760,61979
92761,102913
92762,73974
92763,57196
92764,57834
92765,85593
92766,64727
92767,60167
92768,48921
92769,76337
92770,99761
92771,61164
92772,76140
92773,91303
92774,85982
92775,59187
92776,93446
92777,60350
92778,75560
92779,102326
92780,96976
92781,104692
92782,61551
92783,74168
92784,95593
92785,60565
92786,62909
92787,68273
92788,51514
92789,93833
92790,57625
92791,63502
92792,57995
92793,91489
92794,62913
92795,59372
92796,59371
92797,56014
92798,66510
92799,101739
92800,66696
92801,55083
92802,58021
92803,54487
92804,51304
92805,55050
92806,62698
92807,96965
92808,91303
92809,106653
92810,64458
92811,93833
92812,58970
92813,66299
92814,59373
92815,54835
92816,102912
92817,53472
92818,64729
92819,48923
92820,67877
92821,73975
92822,61180
92823,77920
92824,94260
92825,62757
92826,62964
92827,56462
92828,57648
92829,48527
92830,57843
92831,106451
92832,96195
92833,97794
92834,69630
92835,62334
92836,58817
92837,54484
92838,65919
92839,102685
92840,54877
92841,87549
92842,89122
92843,77526
92844,87938
92845,51695
92846,70026
92847,58215
92848,87741
92849,68861
92850,56263
92851,55669
92852,64134
92853,57217
92854,46577
92855,94261
92856,48520
92857,61540
92858,88725
92859,63751
92860,50695
92861,100529
92862,88726
92863,59172
92864,91292
92865,60788
92866,65525
92867,94817
92868,64705
92869,105085
92870,53254
92871,61941
92872,73974
92873,101736
92874,56429
92875,49316
92876,102090
92877,97178
92878,63516
92879,106465
92880,94419
92881,52489
92882,89120
92883,75757
92884,89514
92885,57225
92886,74370
92887,61580
92888,57786
92889,63689
92890,94259
92891,61138
92892,75757
92893,60766
92894,55276
92895,68269
92896,59170
92897,59170
92898,52309
92899,51693
92900,48724
92901,59015
92902,53889
92903,101734
92904,59768
92905,106260
92906,61930
92907,106457
92908,59161
92909,56203
92910,69434
92911,48720
92912,51722
92913,108627
92914,101508
92915,74946
92916,55277
92917,54048
92918,87957
92919,97170
92920,52689
92921,98187
92922,55279
92923,62894
92924,54287
92925,62956
92926,75560
92927,99959
92928,92468
92929,60962
92930,106654
92931,59020
92932,61145
92933,58432
92934,57636
92935,61927
92936,63543
92937,56439
92938,64720
92939,101932
92940,48570
92941,63713
92942,60963
92943,87357
92944,96979
92945,73972
92946,57811
92947,90288
92948,55057
92949,55262
92950,63102
92951,62166
92952,70025
92953,53257
92954,69437
92955,56843
92956,98163
92957,53889
92958,56247
92959,61579
92960,66894
92961,77330
92962,63098
92963,48914
92964,63554
92965,61782
92966,76935
92967,93236
92968,56607
92969,55286
92970,99959
92971,89309
92972,59187
92973,66688
92974,59164
92975,87936
92976,74180
92977,68273
92978,74946
92979,67480
92980,87554
92981,97990
92982,74947
92983,68860
92984,48572
92985,55239
92986,108624
92987,55425
92988,91292
92989,64933
92990,61345
92991,64128
92992,66301
92993,69447
92994,63085
92995,70216
92996,59012
92997,58976
92998,101341
92999,55824
93000,64102
93001,50135
93002,56462
93003,93248
93004,107056
93005,53665
93006,107053
93007,97171
93008,56636
93009,57637
93010,57429
93011,56255
93012,68861
93013,61537
93014,55234
93015,85790
93016,48527
93017,89726
93018,63939
93019,86574
93020,57787
93021,57841
93022,59586
93023,59794
93024,55421
93025,65714
93026,98157
93027,102106
93028,91095
93029,108431
93030,66282
93031,66511
93032,94033
93033,68467
93034,98152
93035,61140
93036,62529
93037,95594
93038,61777
93039,59166
93040,54256
93041,65131
93042,55251
93043,97787
93044,90288
93045,58796
93046,106462
93047,101345
93048,61734
93049,86576
93050,60796
93051,56458
93052,63502
93053,86375
93054,49497
93055,58772
93056,108631
93057,63112
93058,92879
93059,68667
93060,62368
93061,54689
93062,95437
93063,67463
93064,106462
93065,66494
93066,63106
93067,62961
93068,77139
93069,59402
93070,108431
93071,62500
93072,66111
93073,48723
93074,97401
93075,98187
93076,70023
93077,64309
93078,51892
93079,90898
93080,53676
93081,64718
93082,106457
93083,54832
93084,58418
93085,57644
93086,60748
93087,97368
93088,51690
93089,59012
93090,73974
93091,87939
93092,53064
93093,60787
93094,101138
93095,101932
93096,60750
93097,63515
93098,101517
93099,88720
93100,54689
93101,88333
93102,61594
93103,60602
93104,57651
93105,101932
93106,67482
93107,64521
93108,59175
93109,69233
93110,92833
93111,66498
93112,97989
93113,63350
93114,57787
93115,55641
93116,59363
93117,94034
93118,63360
93119,57843
93120,97598
93121,62573
93122,56590
93123,62920
93124,50710
93125,59179
93126,105867
93127,51104
93128,52098
93129,92833
93130,65706
93131,63149
93132,56843
93133,48567
93134,52517
93135,60738
93136,59171
93137,59015
93138,92284
93139,89114
93140,70417
93141,55083
93142,56401
93143,53884
93144,95594
93145,101538
93146,106072
93147,89118
93148,64128
93149,58984
93150,63949
93151,106070
93152,64728
93153,53691
93154,100157
93155,67677
93156,61746
93157,89915
93158,75953
93159,63519
93160,49112
93161,66499
93162,63717
93163,48324
93164,97577
93165,55040
93166,48326
93167,74562
93168,78314
93169,92089
93170,55033
93171,65914
93172,90508
93173,58020
93174,58416
93175,51331
93176,66494
93177,55853
93178,52715
93179,88933
93180,52264
93181,87942
93182,92094
93183,88138
93184,47163
93185,74569
93186,97774
93187,69056
93188,97206
93189,67265
93190,49112
93191,97410
93192,58197
93193,97790
93194,48127
93195,63686
93196,59389
93197,57428
93198,49889
93199,91272
93200,60743
93201,66118
93202,66890
93203,55817
93204,98156
93205,53290
93206,60935
93207,62767
93208,91897
93209,67297
93210,61942
93211,60544
93212,97381
93213,87355
93214,54886
93215,90508
93216,104098
93217,63107
93218,64718
93219,97379
93220,56793
93221,91466
93222,107046
93223,56075
93224,70220
93225,59563
93226,66499
93227,92432
93228,59390
93229,55624
93230,54086
93231,60994
93232,60770
93233,99359
93234,95830
93235,61151
93236,69844
93237,75943
93238,48148
93239,90883
93240,56441
93241,85394
93242,106834
93243,48938
93244,55079
93245,90113
93246,63747
93247,62564
93248,60950
93249,76542
93250,96026
93251,59366
93252,66106
93253,52511
93254,109020
93255,64925
93256,90113
93257,97367
93258,74554
93259,58963
93260,64738
93261,64323
93262,67477
93263,48326
93264,94231
93265,56259
93266,63554
93267,98359
93268,55072
93269,52309
93270,56809
93271,84804
93272,58825
93273,75758
93274,68466
93275,97575
93276,97010
93277,53870
93278,56453
93279,64333
93280,56804
93281,94027
93282,55612
93283,88139
93284,78906
93285,105442
93286,55824
93287,63902
93288,49163
93289,100157
93290,76542
93291,49097
93292,63294
93293,96024
93294,63688
93295,55470
93296,74750
93297,106623
93298,67876
93299,58427
93300,92056
93301,57446
93302,65506
93303,87744
93304,67092
93305,65907
93306,60753
93307,64126
93308,92253
93309,56261
93310,51702
93311,106222
93312,109224
93313,91265
93314,91870
93315,64325
93316,61331
93317,54849
93318,94229
93319,63501
93320,61785
93321,68074
93322,65720
93323,64147
93324,51502
93325,58987
93326,63100
93327,97013
93328,53857
93329,62112
93330,60552
93331,66506
93332,95199
93333,61962
93334,63345
93335,76544
93336,73778
93337,90513
93338,57984
93339,65914
93340,61980
93341,58394
93342,91264
93343,49310
93344,58804
93345,51293
93346,100949
93347,60557
93348,59963
93349,66103
93350,90280
93351,96781
93352,87747
93353,53900
93354,59420
93355,106428
93356,70028
93357,53849
93358,52088
93359,91848
93360,60547
93361,64113
93362,109222
93363,78902
93364,56244
93365,53898
93366,51304
93367,62516
93368,54488
93369,73778
93370,64262
93371,62309
93372,51923
93373,49313
93374,60178
93375,99567
93376,92091
93377,59397
93378,96781
93379,60749
93380,97606
93381,66295
93382,91064
93383,89123
93384,97970
93385,57422
93386,63540
93387,59410
93388,63512
93389,91461
93390,91265
93391,53100
93392,62112
93393,62775
93394,48366
93395,94420
93396,56636
93397,104670
93398,49724
93399,76542
93400,59751
93401,58823
93402,49552
93403,56606
93404,88351
93405,63100
93406,74572
93407,103901
93408,75746
93409,59396
93410,107050
93411,60739
93412,49315
93413,98584
93414,91897
93415,94229
93416,59412
93417,90110
93418,60586
93419,54282
93420,58811
93421,54053
93422,59160
93423,60564
93424,100752
93425,59573
93426,66284
93427,59389
93428,64929
93429,98156
93430,62561
93431,60564
93432,56840
93433,86187
93434,68266
93435,59563
93436,90280
93437,51487
93438,54845
93439,102717
93440,70431
93441,54883
93442,94257
93443,55056
93444,97013
93445,51300
93446,66107
93447,61181
93448,62501
93449,77325
93450,109411
93451,57640
93452,48334
93453,58431
93454,90509
93455,56449
93456,62553
93457,58984
93458,61946
93459,57424
93460,96623
93461,77325
93462,106820
93463,49310
93464,58581
93465,60556
93466,54869
93467,90509
93468,60594
93469,61338
93470,70025
93471,58804
93472,58216
93473,53468
93474,66106
93475,51932
93476,55066
93477,94014
93478,95778
93479,51308
93480,62948
93481,67664
93482,93831
93483,96391
93484,91687
93485,96790
93486,60586
93487,104294
93488,101930
93489,103882
93490,96789
93491,55072
93492,63887
93493,106071
93494,91297
93495,94403
93496,92665
93497,94596
93498,86378
93499,91296
93500,58424
93501,86377
93502,68668
93503,62972
93504,96423
93505,63739
93506,61741
93507,65920
93508,53112
93509,104472
93510,86378
93511,55434
93512,70023
93513,61196
93514,63560
93515,109418
93516,66280
93517,59199
93518,74571
93519,49524
93520,109418
93521,53492
93522,61945
93523,91088
93524,67857
93525,105655
93526,59194
93527,52877
93528,89904
93529,95601
93530,97183
93531,62329
93532,92628
93533,48968
93534,66101
93535,91686
93536,96790
93537,48352
93538,109418
93539,57256
93540,93831
93541,95776
93542,63940
93543,104098
93544,91095
93545,57639
93546,101929
93547,52504
93548,62309
93549,88932
93550,92090
93551,48529
93552,54086
93553,65914
93554,64727
93555,58991
93556,48916
93557,109800
93558,66476
93559,97367
93560,59772
93561,64727
93562,59356
93563,60007
93564,106063
93565,62175
93566,49497
93567,62530
93568,62956
93569,92646
93570,51308
93571,55431
93572,53450
93573,63282
93574,65097
93575,89900
93576,66476
93577,71005
93578,102913
93579,95792
93580,77918
93581,69240
93582,62921
93583,62723
93584,105082
93585,103671
93586,50535
93587,92646
93588,95209
93589,107637
93590,95402
93591,90313
93592,76142
93593,58827
93594,57797
93595,97564
93596,91084
93597,59369
93598,91083
93599,55081
93600,93273
93601,59375
93602,56254
93603,57803
93604,60547
93605,56454
93606,91298
93607,61970
93608,56438
93609,60753
93610,63886
93611,49113
93612,59369
93613,103110
93614,90896
93615,56857
93616,66673
93617,61924
93618,57810
93619,88924
93620,59396
93621,64343
93622,62519
93623,74356
93624,69830
93625,60954
93626,70025
93627,97388
93628,62356
93629,93632
93630,67095
93631,66689
93632,75558
93633,66702
93634,56247
93635,67676
93636,87747
93637,105671
93638,66119
93639,63475
93640,77913
93641,101139
93642,53855
93643,99960
93644,59406
93645,74570
93646,61986
93647,61327
93648,99960
93649,76742
93650,66875
93651,56664
93652,75746
93653,65712
93654,100749
93655,70020
93656,99366
93657,101336
93658,57395
93659,84022
93660,67093
93661,53491
93662,57838
93663,62706
93664,53278
93665,107847
93666,55029
93667,105671
93668,75348
93669,61926
93670,56633
93671,102716
93672,62752
93673,64526
93674,88149
93675,89506
93676,92449
93677,63896
93678,52088
93679,101140
93680,57605
93681,63736
93682,58985
93683,96194
93684,62519
93685,51707
93686,98358
93687,66283
93688,74767
93689,51932
93690,59972
93691,53693
93692,51680
93693,63486
93694,63090
93695,65515
93696,107454
93697,68058
93698,59196
93699,92252
93700,47381
93701,103903
93702,49102
93703,56063
93704,105875
93705,64530
93706,52308
93707,47766
93708,59982
93709,55074
93710,62713
93711,74356
93712,63701
93713,48371
93714,84023
93715,64531
93716,67466
93717,55066
93718,66296
93719,105655
93720,104276
93721,69625
93722,97960
93723,93472
93724,83230
93725,56455
93726,92446
93727,96231
93728,72791
93729,60564
93730,50919
93731,49119
93732,65706
93733,59201
93734,63499
93735,97174
93736,64519
93737,68271
93738,60770
93739,64530
93740,49497
93741,106070
93742,59803
93743,63522
93744,54887
93745,53884
93746,57054
93747,99763
93748,97019
93749,58994
93750,56455
93751,92443
93752,72791
93753,49135
93754,48906
93755,59970
93756,55476
93757,56397
93758,69055
93759,49938
93760,49136
93761,88352
93762,57627
93763,99366
93764,88742
93765,53477
93766,93040
93767,55082
93768,59371
93769,60596
93770,48148
93771,51883
93772,92096
93773,103884
93774,62376
93775,49120
93776,59378
93777,49301
93778,69633
93779,64738
93780,95196
93781,96561
93782,64533
93783,63500
93784,58427
93785,61147
93786,65903
93787,56202
93788,59364
93789,97763
93790,59370
93791,60196
93792,63930
93793,59398
93794,66703
93795,58216
93796,83433
93797,60010
93798,54280
93799,62129
93800,108017
93801,58398
93802,62694
93803,59991
93804,69846
93805,50311
93806,56397
93807,63945
93808,103317
93809,74169
93810,54282
93811,54096
93812,97780
93813,55480
93814,57844
93815,98576
93816,91259
93817,107030
93818,106659
93819,47737
93820,65902
93821,74962
93822,64065
93823,56076
93824,56033
93825,57613
93826,60366
93827,103691
93828,78119
93829,91655
93830,66302
93831,80481
93832,55825
93833,51727
93834,103317
93835,61785
93836,56248
93837,59996
93838,47791
93839,94416
93840,63696
93841,47728
93842,109211
93843,60394
93844,58182
93845,54287
93846,62927
93847,50315
93848,60179
93849,50345
93850,52274
93851,55861
93852,65715
93853,49357
93854,75162
93855,54672
93856,50318
93857,69251
93858,98577
93859,50317
93860,54105
93861,50317
93862,87956
93863,79104
93864,47777
93865,105076
93866,67858
93867,63886
93868,96193
93869,66700
93870,58993
93871,61138
93872,63939
93873,55853
93874,57231
93875,56406
93876,96423
93877,98583
93878,59398
93879,52515
93880,48969
93881,75160
93882,65902
93883,92464
93884,49757
93885,76134
93886,54293
93887,50909
93888,56633
93889,66676
93890,57844
93891,50295
93892,98191
93893,59566
93894,65900
93895,55820
93896,74563
93897,78512
93898,58179
93899,79301
93900,90088
93901,90879
93902,107644
93903,54061
93904,102103
93905,83238
93906,55849
93907,53093
93908,62915
93909,78514
93910,61378
93911,55871
93912,55872
93913,63888
93914,52878
93915,60346
93916,90091
93917,58399
93918,59380
93919,63095
93920,58573
93921,50732
93922,61140
93923,75553
93924,98577
93925,66297
93926,68861
93927,107228
93928,97977
93929,57044
93930,98757
93931,56397
93932,89323
93933,59366
93934,66299
93935,99366
93936,63549
93937,58427
93938,89718
93939,92464
93940,98576
93941,56594
93942,83435
93943,84015
93944,61972
93945,54284
93946,91095
93947,57428
93948,62897
93949,91659
93950,48525
93951,62113
93952,83434
93953,62897
93954,60010
93955,62122
93956,52489
93957,105283
93958,61789
93959,96383
93960,47372
93961,56833
93962,60160
93963,88349
93964,110003
93965,55865
93966,63908
93967,62562
93968,88152
93969,62512
93970,98773
93971,65111
93972,88927
93973,65311
93974,58434
93975,61528
93976,60361
93977,60152
93978,52307
93979,76528
93980,59604
93981,57193
93982,65899
93983,107029
93984,58573
93985,56799
93986,69245
93987,65706
93988,60568
93989,83829
93990,103316
93991,107420
93992,56427
93993,61528
93994,62891
93995,88928
93996,94621
93997,56799
93998,60948
93999,96424
94000,56853
94001,66678
94002,63547
94003,105674
94004,58200
94005,53693
94006,104080
94007,95044
94008,91069
94009,60148
94010,103513
94011,97578
94012,56999
94013,65902
94014,108999
94015,78908
94016,88349
94017,59603
94018,92473
94019,91654
94020,61133
94021,98760
94022,109603
94023,50112
94024,75565
94025,66309
94026,57591
94027,91096
94028,65124
94029,61975
94030,75544
94031,83630
94032,88927
94033,97796
94034,102329
94035,91671
94036,67675
94037,54673
94038,62171
94039,54280
94040,87956
94041,52471
94042,96227
94043,91673
94044,66313
94045,60145
94046,102132
94047,68453
94048,98569
94049,64104
94050,50342
94051,83434
94052,80678
94053,65700
94054,64522
94055,91663
94056,62175
94057,78709
94058,47768
94059,62512
94060,56045
94061,55863
94062,94816
94063,104488
94064,88927
94065,98758
94066,80678
94067,104881
94068,77135
94069,91490
94070,57194
94071,56003
94072,90874
94073,60590
94074,52905
94075,56004
94076,56652
94077,88152
94078,63884
94079,63672
94080,53510
94081,66310
94082,51112
94083,96382
94084,75554
94085,66701
94086,60761
94087,75157
94088,63164
94089,91308
94090,104687
94091,56035
94092,60194
94093,101313
94094,58236
94095,59976
94096,103512
94097,106658
94098,52686
94099,95605
94100,95791
94101,51722
94102,64339
94103,91676
94104,108404
94105,47545
94106,59213
94107,48969
94108,76541
94109,87566
94110,51495
94111,81070
94112,95398
94113,78318
94114,60597
94115,54277
94116,64064
94117,64143
94118,91078
94119,93812
94120,49950
94121,57416
94122,101329
94123,56057
94124,100945
94125,50104
94126,49932
94127,94819
94128,59959
94129,98943
94130,47371
94131,49333
94132,91502
94133,87352
94134,66283
94135,54282
94136,46381
94137,63476
94138,90491
94139,54437
94140,54890
94141,58590
94142,62163
94143,97746
94144,52664
94145,89720
94146,56064
94147,107425
94148,70021
94149,55826
94150,58574
94151,59988
94152,57626
94153,103113
94154,51485
94155,65916
94156,78317
94157,62128
94158,97748
94159,61572
94160,95432
94161,94217
94162,102327
94163,109011
94164,66710
94165,63310
94166,98952
94167,97985
94168,63931
94169,108814
94170,78509
94171,58811
94172,62502
94173,101512
94174,59969
94175,65720
94176,60405
94177,63497
94178,53275
94179,69827
94180,64537
94181,89528
94182,99962
94183,92436
94184,59964
94185,63955
94186,58374
94187,67294
94188,55018
94189,65519
94190,56615
94191,56651
94192,54477
94193,64520
94194,52511
94195,91468
94196,75161
94197,54479
94198,76730
94199,79693
94200,64337
94201,94807
94202,92273
94203,89326
94204,53291
94205,60541
94206,62710
94207,63346
94208,89695
94209,51923
94210,54479
94211,79495
94212,61149
94213,56223
94214,59963
94215,60365
94216,62902
94217,53505
94218,104447
94219,74174
94220,68660
94221,101314
94222,60741
94223,95605
94224,76336
94225,61936
94226,55826
94227,51899
94228,60974
94229,60556
94230,60356
94231,59990
94232,98575
94233,51922
94234,60951
94235,49526
94236,84800
94237,76729
94238,109607
94239,49916
94240,81267
94241,56665
94242,58584
94243,65116
94244,62766
94245,62771
94246,54462
94247,49920
94248,91074
94249,97151
94250,81268
94251,65703
94252,49920
94253,66674
94254,50121
94255,91456
94256,69053
94257,101724
94258,50142
94259,60754
94260,73784
94261,106663
94262,61540
94263,54278
94264,54053
94265,63561
94266,64065
94267,98951
94268,61981
94269,50152
94270,58430
94271,101528
94272,75938
94273,56229
94274,52296
94275,60936
94276,57642
94277,50743
94278,91657
94279,64070
94280,101726
94281,66506
94282,91088
94283,66493
94284,66507
94285,58178
94286,53884
94287,109206
94288,103645
94289,66309
94290,63090
94291,62364
94292,110003
94293,50303
94294,65914
94295,66309
94296,51717
94297,83041
94298,105671
94299,52122
94300,101533
94301,63165
94302,89912
94303,92273
94304,73980
94305,90676
94306,56815
94307,67073
94308,66303
94309,109804
94310,106659
94311,60203
94312,56845
94313,106062
94314,63142
94315,70020
94316,51496
94317,67858
94318,62890
94319,57061
94320,46578
94321,61728
94322,50117
94323,65713
94324,55867
94325,58199
94326,102720
94327,96197
94328,50301
94329,95991
94330,87369
94331,92864
94332,109206
94333,98551
94334,59978
94335,61350
94336,108615
94337,108615
94338,56830
94339,56810
94340,104640
94341,57226
94342,93026
94343,84799
94344,81466
94345,100160
94346,64064
94347,80479
94348,67275
94349,91089
94350,87763
94351,103647
94352,60974
94353,90707
94354,52069
94355,98755
94356,55857
94357,59380
94358,60148
94359,58430
94360,108633
94361,67280
94362,108634
94363,64082
94364,57996
94365,92436
94366,92471
94367,50146
94368,59965
94369,108615
94370,62730
94371,58216
94372,92251
94373,57041
94374,62364
94375,73981
94376,93079
94377,58778
94378,50142
94379,63952
94380,94649
94381,64518
94382,98380
94383,68667
94384,56814
94385,100160
94386,66674
94387,68848
94388,103112
94389,54442
94390,81663
94391,67482
94392,61175
94393,89721
94394,100357
94395,59991
94396,53505
94397,58597
94398,70028
94399,70222
94400,59964
94401,53081
94402,65703
94403,61337
94404,88542
94405,54288
94406,98778
94407,84025
94408,47540
94409,65312
94410,61355
94411,104693
94412,55030
94413,98977
94414,99547
94415,51282
94416,66109
94417,63895
94418,102090
94419,91473
94420,84605
94421,62700
94422,62573
94423,50707
94424,65324
94425,61592
94426,63900
94427,62113
94428,48969
94429,47530
94430,99745
94431,60543
94432,62165
94433,56030
94434,55849
94435,78122
94436,63870
94437,102303
94438,58370
94439,63893
94440,56259
94441,97206
94442,62178
94443,91460
94444,101938
94445,58369
94446,52078
94447,58376
94448,50686
94449,62178
94450,101544
94451,67071
94452,91464
94453,104692
94454,67681
94455,58374
94456,95604
94457,97396
94458,95596
94459,107415
94460,92645
94461,104889
94462,62752
94463,64079
94464,94418
94465,60164
94466,51115
94467,59977
94468,101738
94469,50147
94470,94221
94471,60170
94472,102696
94473,64301
94474,59176
94475,97602
94476,51300
94477,97202
94478,59407
94479,60184
94480,91298
94481,77922
94482,67858
94483,65910
94484,91695
